datum	celaz	szamlaaz	osszeg
2008.03.25	7	481	54
2008.03.25	7	484	28
2008.03.25	2	486	82
2008.03.25	3	488	54
2008.03.25	3	491	42
2008.03.25	7	492	69
2008.03.25	3	493	7
2008.03.25	7	495	77
2008.03.25	5	496	52
2008.03.25	7	498	27
2008.03.25	2	500	53
2008.03.25	7	503	72
2008.03.25	5	507	84
2008.03.25	2	510	10
2008.03.25	5	511	21
2008.03.25	2	514	20
2008.03.25	5	515	38
2008.03.25	2	516	38
2008.03.25	7	518	11
2008.03.25	3	521	39
2008.03.25	2	525	14
2008.03.25	2	527	38
2008.03.25	7	528	23
2008.03.25	3	531	89
2008.03.25	3	535	12
2008.03.25	3	538	5
2008.03.25	5	539	56
2008.03.25	5	542	72
2008.03.25	2	545	31
2008.03.25	7	548	53
2008.03.25	2	552	12
2008.03.25	2	555	27
2008.03.25	7	558	72
2008.03.25	3	562	69
2008.03.25	7	566	44
2008.03.25	5	568	27
2008.03.25	3	570	36
2008.03.25	5	571	56
2008.03.25	3	574	87
2008.03.25	3	576	26
2008.03.25	3	578	21
2008.03.25	5	579	16
2008.03.25	2	582	9
2008.03.25	7	583	22
2008.03.25	7	587	14
2008.03.25	7	588	47
2008.03.25	2	589	52
2008.03.25	3	590	64
2008.03.25	5	594	56
2008.03.25	5	596	50
2008.03.25	2	597	17
2008.03.25	5	601	78
2008.03.25	3	603	8
2008.03.25	2	605	25
2008.03.25	7	608	2
2008.03.25	5	611	32
2008.03.25	5	613	79
2008.03.25	5	615	71
2008.03.25	5	617	12
2008.03.25	7	619	11
2008.03.25	7	622	74
2008.03.25	2	623	90
2008.03.25	7	627	42
2008.03.25	2	631	52
2008.03.25	7	634	90
2008.03.25	2	635	81
2008.03.25	3	638	47
2008.03.25	3	641	53
2008.03.25	7	645	15
2008.03.25	5	646	22
2008.03.25	2	647	68
2008.03.25	2	649	27
2008.03.25	5	652	88
2008.03.25	2	656	77
2008.03.25	3	660	64
2008.03.25	3	664	72
2008.03.25	3	665	71
2008.03.25	2	669	84
2008.03.25	3	670	82
2008.03.25	7	672	89
2008.03.25	5	676	74
2008.03.25	5	679	62
2008.03.25	5	683	23
2008.03.25	2	687	78
2008.03.25	7	691	1
2008.03.25	2	693	12
2008.03.25	3	694	84
2008.03.25	7	696	39
2008.03.25	3	699	48
2008.03.25	2	700	34
2008.03.25	2	703	67
2008.03.25	7	707	36
2008.03.25	3	711	18
2008.03.25	7	715	28
2008.03.25	5	719	73
2008.03.25	3	721	76
2008.03.25	7	723	9
2008.03.25	5	725	93
2008.03.25	5	727	1
2008.03.25	7	731	53
2008.03.25	5	734	22
2008.03.25	5	735	15
2008.03.25	2	737	49
2008.03.25	7	738	2
2008.03.25	3	739	57
2008.03.25	3	742	40
2008.03.25	3	743	21
2008.03.25	3	746	22
2008.03.25	2	747	15
2008.03.25	7	749	21
2008.03.25	5	750	7
2008.03.25	7	754	14
2008.03.25	5	757	93
2008.03.25	7	761	37
2008.03.25	3	764	28
2008.03.25	7	765	77
2008.03.25	5	768	93
2008.03.25	2	770	98
2008.03.25	3	772	65
2008.03.25	3	774	14
2008.03.25	5	778	17
2008.03.25	3	782	95
2008.03.25	2	786	12
2008.03.25	7	789	21
2008.03.25	2	793	61
2008.03.25	2	795	64
2008.03.25	3	799	4
2008.03.25	7	803	1
2008.03.25	7	805	27
2008.03.25	7	808	6
2008.03.25	7	809	7
2008.03.25	2	813	52
2008.03.25	2	814	16
2008.03.25	5	815	9
2008.03.25	5	819	31
2008.03.25	3	820	75
2008.03.25	5	822	26
2008.03.25	5	824	2
2008.03.25	3	825	38
2008.03.25	3	826	35
2008.03.25	5	827	58
2008.03.25	3	831	58
2008.03.25	2	832	44
2008.03.25	5	833	38
2008.03.25	5	835	12
2008.03.25	3	836	86
2008.03.25	2	837	34
2008.03.25	2	839	77
2008.03.25	2	840	87
2008.03.25	2	842	86
2008.03.25	2	846	23
2008.03.25	5	848	44
2008.03.25	3	850	84
2008.03.25	7	853	29
2008.03.25	3	854	79
2008.03.25	7	855	71
2008.03.25	5	859	3
2008.03.25	5	863	2
2008.03.25	7	866	18
2008.03.25	7	867	13
2008.03.25	7	868	46
2008.03.25	7	869	9
2008.03.25	2	873	12
2008.03.25	7	874	52
2008.03.25	3	877	9
2008.03.25	5	878	3
2008.03.25	5	880	12
2008.03.25	2	884	50
2008.03.25	3	888	94
2008.03.25	2	890	64
2008.03.25	7	892	32
2008.03.25	2	896	11
2008.03.25	7	898	1
2008.03.25	5	900	95
2008.03.25	7	904	75
2008.03.25	2	907	63
2008.03.25	5	909	15
2008.03.25	2	911	98
2008.03.25	7	915	40
2008.03.25	7	917	38
2008.03.25	3	920	80
2008.03.25	3	922	73
2008.03.25	5	924	27
2008.03.25	7	925	63
2008.03.25	5	928	53
2008.03.25	5	930	20
2008.03.25	3	932	35
2008.03.25	3	936	21
2008.03.25	7	937	48
2008.03.25	3	939	39
2008.03.25	2	942	65
2008.03.25	5	945	25
2008.03.25	7	949	32
2008.03.25	3	951	30
2008.03.25	5	954	18
2008.03.25	5	955	26
2008.03.25	7	957	3
2008.03.25	2	958	45
2008.03.25	7	962	92
2008.03.25	7	966	25
2008.03.25	5	967	62
2008.03.25	3	968	26
2008.03.25	7	971	88
2008.03.25	2	973	70
2008.03.25	3	975	22
2008.03.25	3	979	32
2008.03.25	5	983	6
2008.03.25	2	984	87
2008.03.25	5	985	48
2008.03.25	2	988	11
2008.03.25	3	991	46
2008.03.25	5	994	76
2008.03.25	7	996	37
2008.03.25	3	998	60
2008.03.25	5	1002	8
2008.03.25	3	1003	37
2008.03.25	3	1004	22
2008.03.25	3	1005	82
2008.03.25	7	1008	91
2008.03.25	3	1011	70
2008.03.25	3	1012	91
2008.03.25	5	1016	76
2008.03.25	3	1019	96
2008.03.25	2	1023	74
2008.03.25	7	1027	82
2008.03.25	2	1030	42
2008.03.25	3	1032	24
2008.03.25	3	1034	51
2008.03.25	5	1038	95
2008.03.25	2	1039	39
2008.03.25	7	1041	73
2008.03.25	3	1045	99
2008.03.25	3	1047	31
2008.03.25	7	1051	44
2008.03.25	5	1055	44
2008.03.25	2	1056	20
2008.03.25	2	1058	87
2008.03.25	5	1060	69
2008.03.25	3	1064	37
2008.03.25	3	1066	6
2008.03.25	5	1070	33
2008.03.25	5	1074	12
2008.03.25	5	1076	52
2008.03.25	3	1079	76
2008.03.25	5	1083	67
2008.03.25	3	1085	47
2008.03.25	7	1087	44
2008.03.25	2	1091	12
2008.03.25	5	1093	89
2008.03.25	7	1097	44
2008.03.25	7	1100	47
2008.03.25	3	1101	20
2008.03.25	2	1103	35
2008.03.25	3	1105	13
2008.03.25	7	1108	28
2008.03.25	2	1110	99
2008.03.25	7	1113	1
2008.03.25	5	1117	53
2008.03.25	5	1121	30
2008.03.25	5	1124	51
2008.03.25	2	1126	89
2008.03.25	2	1127	33
2008.03.25	3	1131	54
2008.03.25	2	1134	74
2008.03.25	5	1138	99
2008.03.25	5	1141	50
2008.03.25	5	1142	99
2008.03.25	2	1146	69
2008.03.25	5	1149	31
2008.03.25	3	1153	7
2008.03.25	7	1157	68
2008.03.25	7	1161	37
2008.03.25	5	1165	85
2008.03.25	7	1166	35
2008.03.25	7	1167	57
2008.03.25	5	1171	75
2008.03.25	2	1174	61
2008.03.25	3	1176	35
2008.03.25	7	1180	69
2008.03.25	7	1184	86
2008.03.25	3	1187	58
2008.03.25	5	1190	7
2008.03.25	5	1194	3
2008.03.25	2	1198	69
2008.03.25	5	1200	77
2008.03.25	5	1204	50
2008.03.25	2	1207	58
2008.03.25	3	1211	24
2008.03.25	7	1213	19
2008.03.25	5	1214	33
2008.03.25	7	1217	36
2008.03.25	3	1220	25
2008.03.25	3	1221	41
2008.03.25	2	1223	27
2008.03.25	3	1225	35
2008.03.25	5	1228	49
2008.03.25	3	1229	67
2008.03.25	3	1231	13
2008.03.25	2	1233	28
2008.03.25	5	1235	19
2008.03.25	7	1238	74
2008.03.25	2	1240	44
2008.03.25	2	1244	49
2008.03.25	7	1245	61
2008.03.25	5	1248	2
2008.03.25	3	1251	47
2008.03.25	2	1255	63
2008.03.25	2	1256	75
2008.03.25	3	1257	27
2008.03.25	3	1260	22
2008.03.25	3	1262	50
2008.03.25	3	1266	61
2008.03.25	5	1267	14
2008.03.25	2	1270	68
2008.03.25	5	1271	59
2008.03.25	2	1273	19
2008.03.25	7	1275	11
2008.03.25	7	1277	87
2008.03.25	3	1280	89
2008.03.25	7	1281	48
2008.03.25	7	1283	38
2008.03.25	7	1285	77
2008.03.25	2	1287	41
2008.03.25	7	1291	50
2008.03.25	7	1294	75
2008.03.25	2	1296	20
2008.03.25	2	1299	16
2008.03.25	3	1301	24
2008.03.25	5	1303	36
2008.03.25	7	1304	74
2008.03.25	2	1307	12
2008.03.25	5	1308	68
2008.03.25	3	1311	18
2008.03.25	7	1315	80
2008.03.25	3	1319	30
2008.03.25	5	1322	85
2008.03.25	5	1324	22
2008.03.25	2	1328	59
2008.03.25	5	1331	34
2008.03.25	7	1332	37
2008.03.25	7	1335	47
2008.03.25	7	1338	9
2008.03.25	3	1341	16
2008.03.25	2	1344	36
2008.03.25	3	1346	47
2008.03.25	3	1348	31
2008.03.25	5	1350	8
2008.03.25	2	1351	68
2008.03.25	3	1354	64
2008.03.25	2	1358	25
2008.03.25	5	1361	10
2008.03.25	5	1364	73
2008.03.25	7	1365	56
2008.03.25	3	1368	89
2008.03.25	5	1369	47
2008.03.25	2	1373	50
2008.03.25	5	1374	69
2008.03.25	3	1376	14
2008.03.25	5	1377	96
2008.03.25	2	1379	98
2008.03.25	3	1383	5
2008.03.25	5	1387	18
2008.03.25	3	1390	34
2008.03.25	5	1393	19
2008.03.25	2	1397	61
2008.03.25	2	1400	18
2008.03.25	5	1404	60
2008.03.25	2	1405	11
2008.03.25	5	1407	40
2008.03.25	2	1408	71
2008.03.25	3	1409	37
2008.03.25	2	1411	74
2008.03.25	7	1413	41
2008.03.25	7	1416	95
2008.03.25	2	1417	12
2008.03.25	7	1420	11
2008.03.25	5	1423	32
2008.03.25	5	1424	46
2008.03.25	2	1427	70
2008.03.25	5	1431	9
2008.03.25	2	1434	8
2008.03.25	7	1437	31
2008.03.25	2	1439	51
2008.03.25	5	1443	48
2008.03.25	7	1447	74
2008.03.25	2	1451	2
2008.03.25	3	1455	53
2008.03.25	7	1456	49
2008.03.25	2	1460	31
2008.03.25	3	1462	15
2008.03.25	5	1465	77
2008.03.25	5	1467	36
2008.03.25	5	1468	72
2008.03.25	2	1471	98
2008.03.25	3	1475	24
2008.03.25	7	1477	68
2008.03.25	7	1481	5
2008.03.25	7	1482	27
2008.03.25	2	1485	91
2008.03.25	3	1487	35
2008.03.25	5	1488	58
2008.03.25	5	1490	41
2008.03.25	5	1494	81
2008.03.25	7	1496	74
2008.03.25	5	1500	34
2008.03.25	7	1503	83
2008.03.25	2	1506	92
2008.03.25	3	1508	85
2008.03.25	3	1509	16
2008.03.25	2	1513	55
2008.03.25	2	1517	26
2008.03.25	5	1519	67
2008.03.25	5	1522	51
2008.03.25	2	1523	98
2008.03.25	7	1525	81
2008.03.25	2	1527	11
2008.03.25	7	1531	92
2008.03.25	5	1532	7
2008.03.25	2	1535	29
2008.03.25	5	1537	49
2008.03.25	3	1539	56
2008.03.25	3	1541	2
2008.03.25	7	1542	58
2008.03.25	3	1543	47
2008.03.25	3	1545	41
2008.03.25	3	1547	61
2008.03.25	7	1548	79
2008.03.25	7	1549	9
2008.03.25	3	1553	48
2008.03.25	2	1556	92
2008.03.25	3	1559	22
2008.03.25	3	1563	30
2008.03.25	5	1567	76
2008.03.25	7	1570	95
2008.03.25	7	1573	86
2008.03.25	5	1576	73
2008.03.25	2	1578	28
2008.03.25	7	1581	70
2008.03.25	5	1582	37
2008.03.25	2	1584	59
2008.03.25	5	1586	1
2008.03.25	3	1589	17
2008.03.25	3	1590	82
2008.03.25	5	1591	18
2008.03.25	7	1595	94
2008.03.25	7	1598	18
2008.03.25	5	1600	13
2008.03.25	3	1604	47
2008.03.25	7	1607	11
2008.03.25	5	1610	26
2008.03.25	7	1612	32
2008.03.25	3	1614	24
2008.03.25	7	1615	49
2008.03.25	3	1617	88
2008.03.25	7	1620	39
2008.03.25	2	1621	22
2008.03.25	5	1625	10
2008.03.25	5	1627	23
2008.03.25	7	1629	35
2008.03.25	7	1632	33
2008.03.25	2	1633	91
2008.03.25	5	1634	15
2008.03.25	5	1637	53
2008.03.25	7	1638	42
2008.03.25	5	1642	95
2008.03.25	3	1646	8
2008.03.25	2	1648	92
2008.03.25	3	1652	73
2008.03.25	3	1653	21
2008.03.25	7	1656	57
2008.03.25	7	1659	54
2008.03.25	7	1661	34
2008.03.25	3	1664	68
2008.03.25	7	1666	79
2008.03.25	3	1667	38
2008.03.25	5	1671	67
2008.03.25	3	1675	19
2008.03.25	3	1676	72
2008.03.25	3	1678	43
2008.03.25	3	1679	71
2008.03.25	7	1682	29
2008.03.25	7	1686	38
2008.03.25	3	1690	35
2008.03.25	5	1693	48
2008.03.25	5	1696	43
2008.03.25	3	1698	75
2008.03.25	3	1699	20
2008.03.25	5	1703	48
2008.03.25	3	1704	77
2008.03.25	2	1705	85
2008.03.25	7	1708	90
2008.03.25	3	1710	17
2008.03.25	5	1711	17
2008.03.25	3	1714	66
2008.03.25	2	1717	42
2008.03.25	5	1720	9
2008.03.25	5	1723	14
2008.03.25	2	1724	20
2008.03.25	5	1725	98
2008.03.25	5	1729	36
2008.03.25	7	1732	14
2008.03.25	5	1735	44
2008.03.25	7	1736	35
2008.03.25	3	1737	5
2008.03.25	5	1738	37
2008.03.25	5	1739	21
2008.03.25	7	1741	46
2008.03.25	7	1743	17
2008.03.25	2	1747	81
2008.03.25	5	1750	5
2008.03.25	7	1752	74
2008.03.25	7	1755	96
2008.03.25	3	1757	48
2008.03.25	3	1758	50
2008.03.25	5	1761	76
2008.03.25	2	1765	48
2008.03.25	2	1766	18
2008.03.25	7	1768	63
2008.03.25	3	1771	1
2008.03.25	3	1775	71
2008.03.25	5	1777	23
2008.03.25	3	1781	47
2008.03.25	5	1785	23
2008.03.25	3	1789	66
2008.03.25	7	1791	78
2008.03.25	5	1792	2
2008.03.25	7	1795	15
2008.03.25	5	1796	34
2008.03.25	7	1799	32
2008.03.25	2	1801	16
2008.03.25	3	1805	5
2008.03.25	2	1806	72
2008.03.25	5	1807	4
2008.03.25	5	1810	32
2008.03.25	3	1813	8
2008.03.25	2	1814	83
2008.03.25	3	1816	6
2008.03.25	3	1820	4
2008.03.25	7	1823	50
2008.03.25	7	1824	66
2008.03.25	5	1825	25
2008.03.25	3	1826	47
2008.03.25	2	1828	3
2008.03.25	5	1829	21
2008.03.25	3	1830	33
2008.03.25	2	1832	62
2008.03.25	7	1834	82
2008.03.25	7	1838	47
2008.03.25	3	1842	29
2008.03.25	7	1844	50
2008.03.25	2	1848	81
2008.03.25	2	1852	46
2008.03.25	3	1856	7
2008.03.25	7	1859	10
2008.03.25	5	1860	3
2008.03.25	3	1863	16
2008.03.25	3	1865	22
2008.03.25	3	1868	41
2008.03.25	5	1871	46
2008.03.25	2	1873	58
2008.03.25	7	1875	50
2008.03.25	5	1878	44
2008.03.25	2	1881	11
